 comprimé et solution(s) et granules et poudre et pommade;1;MERCURIUS BI-IODATUS POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé;1;SÉLÉNO LEVURE
 comprimé et solution(s) et granules et poudre et pommade;1;NUX MOSCHATA POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;CHLORHYDRATE D'ONDANSÉTRON DIHYDRATÉ
dispositif;1;SCOPOLAMINE
comprimé à libération prolongée;1;FUMARATE DE QUÉTIAPINE
cône pour usage dentaire;2;BENZOCAÏNE;SULFATE DE NÉOMYCINE
granules et  solution en gouttes en gouttes;1;PODOPHYLLUM PELTATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour solution pour perfusion;1;CEFTRIAXONE SODIQUE
poudre et  solvant pour solution injectable;1;GUÊPE VESPILA (VENIN DE)
mousse;1;ACÉTATE D'HYDROCORTISONE
crème;2;CÉTRIMIDE;CHLORHYDRATE DE QUINISOCAÏNE
granules et  solution en gouttes en gouttes;1;AGNUS CASTUS POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé;1;FLUORURE DE SODIUM
comprimé;1;ACÉTATE DE CYPROTÉRONE
poudre pour solution injectable;1;CÉFALOTINE SODIQUE
solution injectable;1;NADROPARINE CALCIQUE 
poudre;1;ISPAGHUL (GRAINE D'), TÉGUMENT DE LA
solution;1;BUSÉRÉLINE (ACÉTATE DE)
comprimé pelliculé à libération prolongée;1;CHLORHYDRATE D'ACÉBUTOLOL
poudre pour solution injectable ou pour perfusion;12;PHOSPHATE SODIQUE DE RIBOFLAVINE DIHYDRATÉ;NICOTINAMIDE;COCARBOXYLASE TÉTRAHYDRATÉ;PALMITATE DE RÉTINOL;CYANOCOBALAMINE;ACIDE FOLIQUE;ALPHA-TOCOPHÉROL;ACIDE ASCORBIQUE;CHLORHYDRATE DE PYRIDOXINE;BIOTINE;CHOLÉCALCIFÉROL;DEXPANTHÉNOL
 comprimé et solution(s) et granules et poudre et pommade;1;CALCAREA SILICICA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé sécable;1;PINDOLOL
crème;3;GLYCÉROL;PARAFFINE LIQUIDE;VASELINE
solution pour hémofiltration;2;CHLORURE DE SODIUM;BICARBONATE DE SODIUM
poudre et  solvant pour solution injectable;1;NONACOG ALFA 
poudre et  solvant pour solution injectable;1;ACÉTATE DE GONADORÉLINE
comprimé pelliculé et  comprimé pelliculé;2;ESTRADIOL;DYDROGESTÉRONE
solution injectable;1;INDIUM [111 IN] (PENTÉTATE D')
gélule;1;CHLORAMBUCIL
comprimé pelliculé et  comprimé pelliculé pelliculé;2;DROSPIRÉNONE;ÉTHINYLESTRADIOL
solution pour inhalation par nébuliseur;1;SULFATE DE TERBUTALINE
suspension buvable;1;CHLORHYDRATE DE PAROXÉTINE HÉMIHYDRATÉ
gélule;1;ESTRAMUSTINE (PHOSPHATE DISODIQUE D') MONOHYDRATÉ
comprimé pelliculé;1;CLOPIDOGREL (CHLORHYDRATE DE)
solution injectable;1;CLADRIBINE
solution à diluer pour perfusion;1;KÉTOPROFÈNE
 comprimé et solution(s) et granules et poudre et pommade;1;ALLIUM SATIVUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé dispersible;1;BOSENTAN MONOHYDRATÉ
crème;1;PROMESTRIÈNE
emplâtre médicamenteux(se);1;VALÉRATE DE BÉTAMÉTHASONE
gel;1;TAZAROTÈNE
pommade;2;PHOSPHATE SODIQUE DE DEXAMÉTHASONE;SULFATE DE FRAMYCÉTINE
poudre et  solvant pour solution injectable;1;COLLAGÉNASE DE CLOSTRIDIUM HISTOLYTICUM 
gélule à libération prolongée;1;CHLORHYDRATE DE TAMSULOSINE
comprimé pelliculé sécable;1;AMISULPRIDE
collyre en solution;1;CHLORHYDRATE DE PHÉNYLÉPHRINE
solution injectable;1;MÉSILATE D'ÉRIBULINE
comprimé pelliculé;1;DOLUTÉGRAVIR SODIQUE
gélule;1;BUSSEROLE (FEUILLE DE) (POUDRE DE)
poudre pour solution buvable;1;TETRAKIS(HYDROXYMETHYL)METHANE
plante(s) pour tisane;6;RACINE DE VALÉRIANE;FEUILLE DE MÉLISSE;AUBÉPINE (SOMMITÉ FLEURIE D');TILLEUL (INFLORESCENCE DE);PASSIFLORE;ORANGER AMER (FEUILLE D')
gélule;1;CHLORHYDRATE D'ANAGRÉLIDE MONOHYDRATÉ
gélule;1;ACÉTATE D'ALPHA-TOCOPHÉROL
solution injectable;1;PEGFILGRASTIM 
solution pour perfusion;1;GLUCOSE MONOHYDRATÉ
comprimé enrobé;1;SÉNÉ (FEUILLE DE), EXTRAIT SEC TITRÉ DE
comprimé;1;ACÉTATE DE CHLORMADINONE
granules et  crème et  solution en gouttes en gouttes;1;ANGELICA ARCHANGELICA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solvant pour solution pour inhalation;1;AZTRÉONAM DE LYSINE
comprimé enrobé;4;SÉNÉ (FEUILLE DE), EXTRAIT SEC TITRÉ DE;ANIS VERT (FRUIT D') (POUDRE DE);CASCARA (ÉCORCE DE) (EXTRAIT SEC DE);BOLDO (FEUILLE DE) (POUDRE DE)
granules et  poudre et  solution en gouttes en gouttes;1;FORMICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé à libération prolongée;1;CHLORHYDRATE DE VÉRAPAMIL
lyophilisat pour usage parentéral;1;CHLORHYDRATE DE VANCOMYCINE
solution;3;SODIUM (LAURILSULFOACÉTATE DE);SORBITOL LIQUIDE (CRISTALLISABLE);CITRATE DE SODIUM
gel;1;MÉBUTATE D'INGÉNOL
solution injectable;1;CHLORURE DE FLUOROCHOLINE [18F]
solution pour application;4;RÉSORCINOL;VÉRATROLE;ACIDE SALICYLIQUE;LÉVOMENTHOL
suspension injectable;2;ACÉTATE DE BÉTAMÉTHASONE;BÉTAMETHASONE (PHOSPHATE DE) ET DE DISODIUM
 comprimé et solution(s) et granules et poudre et pommade;1;PIX LIQUIDA POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;IRIS VERSICOLOR POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;1;PRÉGABALINE
gélule;1;DIACÉRÉINE
suspension buvable;1;FOSAMPRÉNAVIR CALCIQUE
comprimé enrobé;1;BROMURE DE PYRIDOSTIGMINE
comprimé;1;MÉDROGESTONE
solution buvable;1;ERGOCALCIFÉROL
crème;1;TRÉTINOÏNE
solution injectable;1;CORIFOLLITROPINE ALFA 
gel pour application;1;PIROXICAM
comprimé pelliculé;1;DÉLAMANID
poudre;3;SILICE COLLOÏDALE HYDRATÉE;PECTINE;CELLULOSE MICROCRISTALLINE
crème;1;PERMÉTHRINE
solution buvable en gouttes;1;BÉTAMÉTHASONE
comprimé pelliculé et  comprimé pelliculé pelliculé;2;GESTODÈNE;ÉTHINYLESTRADIOL
solution injectable ou pour perfusion;1;INTERFÉRON ALFA-2B 
solution pour application;2;ALCOOL ISOPROPYLIQUE;DIGLUCONATE DE CHLORHEXIDINE
 comprimé et solution(s) et granules et poudre et pommade;1;OLEA EUROPAEA POUR PREPARATIONS HOMEOPATHIQUES
poudre pour solution injectable;1;MÉPOLIZUMAB 
 comprimé et solution(s) et granules et poudre et pommade;1;FERRUM PHOSPHORICUM / FERROSO-FERRI PHOSPHAS POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;1;MELISSE (FEUILLE DE) (POUDRE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;COFFEA ARABICA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour inhalation;1;XINAFOATE DE SALMÉTÉROL
comprimé à croquer ou à sucer;2;CARBONATE DE CALCIUM;CHOLÉCALCIFÉROL (CONCENTRAT DE), FORME PULVÉRULENTE
solution injectable;1;CHLORHYDRATE DE LIDOCAÏNE
comprimé;1;ÉVÉROLIMUS
gélule;1;ORTIE DIOÏQUE (PARTIES AÉRIENNES)
suspension injectable;1;CORTIVAZOL
poudre pour solution injectable;1;CÉFAZOLINE SODIQUE
comprimé pelliculé;1;MELPHALAN
sirop;1;SULFATE DE CHLOROQUINE
poudre pour solution pour perfusion;1;ALDESLEUKINE 
solution buvable en gouttes;1;DIAZÉPAM
comprimé pelliculé sécable;1;CHLORHYDRATE DE LOMÉFLOXACINE
solution buvable;1;RIBAVIRINE
comprimé pelliculé;1;OXALATE DE NALOXÉGOL
crème;1;IDROCILAMIDE
granulés;1;PULSATILLA POUR PRÉPARATIONS HOMÉOPATHIQUES
sirop;1;SODIUM (FÉRÉDÉTATE DE)
gel;2;LIDOCAÏNE;PRILOCAÏNE
capsule molle;2;SIMÉTICONE;CITRATE D'ALVÉRINE
granulés pour suspension buvable;1;CARBONATE DE CALCIUM
comprimé pelliculé;1;FUMARATE FERREUX
poudre et  solvant pour inhalation par nébuliseur;1;COLISTIMÉTHATE SODIQUE
solution pour perfusion;1;TRÉPROSTINIL SODIQUE
comprimé sécable;1;CARBAMAZÉPINE
comprimé sécable;2;HYDROCHLOROTHIAZIDE;FOSINOPRIL SODIQUE
solution buvable;2;MAGNÉSIUM (ASCORBATE DE);CITROFLAVONOÏDES
capsule molle;1;CHLORHYDRATE DE LOPÉRAMIDE
solution buvable;1;EXTRAIT SEC DE FEUILLE DE LIERRE GRIMPANT
poudre pour solution à diluer pour injection ou pour perfusion;1;CANGRÉLOR TÉTRASODIQUE
 comprimé et solution(s) et granules et poudre et pommade;1;LAUROCERASUS POUR PREPARATIONS HOMEOPATHIQUES
comprimé à sucer;1;CARBONATE DE CALCIUM
solution buvable gouttes;1;TRIHEXYPHÉNIDYLE (CHLORHYDRATE DE)
comprimé à croquer;4;TRISILICATE DE MAGNÉSIUM;CARBONATE DE CALCIUM;MAGNÉSIUM (CARBONATE DE) LÉGER;KAOLIN LOURD
poudre et  solvant pour solution injectable;1;SPECTINOMYCINE (DICHLORHYDRATE DE)
comprimé pelliculé;1;TARTRATE D'IFENPRODIL
dispositif;1;BÊTA-ESTRADIOL HÉMIHYDRATÉ
suspension injectable;1;VIRUS DE L'ENCÉPHALITE À TIQUE SOUCHE NEUDOERFL INACTIVÉ 
solution injectable;1;IMMUNOGLOBULINE HUMAINE ANTI-D 
granulés;2;GOMME DE STERCULIA;POVIDONE
 comprimé et solution(s) et granules et poudre et pommade;1;SENEGA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé sécable;1;NICORANDIL
comprimé;1;ÉTAMSYLATE
solution injectable;1;INTERFÉRON BÊTA-1A 
solution injectable;1;INSULINE HUMAINE RECOMBINANTE 
granules et  solution en gouttes en gouttes;1;SABADILLA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;1;AZITHROMYCINE DIHYDRATÉE
gélule et  gélule;1;APRÉPITANT
dispositif;1;ROTIGOTINE
poudre et  solvant pour solution injectable;1;PROTÉINE C HUMAINE 
comprimé pelliculé;3;LÉVODOPA;CARBIDOPA MONOHYDRATÉE;ENTACAPONE
 comprimé et solution(s) et granules et poudre et pommade;1;CURARE POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;MERCURIUS VIVUS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;2;CHLORHYDRATE DE QUININE;URÉE
solution injectable pour perfusion;1;BÉSILATE DE CISATRACURIUM
comprimé sécable;1;NORDAZÉPAM
poudre et  solvant pour solution injectable;1;FACTEUR WILLEBRAND DE COAGULATION HUMAIN
poudre pour suspension buvable;2;AMOXICILLINE TRIHYDRATÉE;CLAVULANATE DE POTASSIUM
gel;1;TEINTURE D'ARNICA
comprimé pelliculé;3;EMTRICITABINE;CHLORHYDRATE DE RILPIVIRINE;FUMARATE DE TÉNOFOVIR ALAFÉNAMIDE
solution injectable;1;FULVESTRANT
poudre pour solution injectable ou pour perfusion;1;FIBRINOGÈNE HUMAIN 
poudre pour solution buvable;1;DIDANOSINE
comprimé pelliculé;1;NAPROXÈNE SODIQUE
pansement adhésif(ve);2;LIDOCAÏNE;PRILOCAÏNE
poudre pour solution buvable entéral(e);1;ORNITHINE (OXOGLURATE D')
comprimé enrobé et  comprimé enrobé et  comprimé enrobé;2;LÉVONORGESTREL;ÉTHINYLESTRADIOL
 comprimé et solution(s) et granules et poudre et pommade;1;ACALYPHA INDICA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solvant pour usage parentéral;1;CHLORHYDRATE DE VANCOMYCINE
gélule;1;NICERGOLINE
suspension injectable;1;POLYOSIDE DE NEISSERIA MENINGITIDIS DE GROUPE C CONJUGUÉ À LA PROTÉINE TÉTANIQUE
granulés;3;PASSIFLORA INCARNATA POUR PRÉPARATIONS HOMÉOPATHIQUES;ORIGANUM MAJORANA POUR PRÉPARATIONS HOMÉOPATHIQUES;CRATAEGUS OXYACANTHA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé sécable à libération prolongée;1;CHLORHYDRATE DE VÉRAPAMIL
comprimé;5;DULCAMARA POUR PRÉPARATIONS HOMÉOPATHIQUES;SULFUR POUR PRÉPARATIONS HOMÉOPATHIQUES;ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES;SANGUINARIA CANADENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES;RHUS TOXICODENDRON POUR PRÉPARATIONS HOMÉOPATHIQUES
trousse pour préparation radiopharmaceutique et  trousse pour préparation radiopharmaceutique;2;ACIDE ÉTHYLÈNEDIAMINE-N,N'-DIACÉTIQUE;SEL DE TFA DE HYNIC-[D-PHÉ1,TYR3-OCTRÉOTIDE]
gélule;1;IBRUTINIB
solution buvable;1;BISMUTH (GLUCONATE DE)
poudre et  solution pour usage parentéral;1;DL-LYSINE (ACÉTYLSALICYLATE DE)
solvant pour préparation parentérale;1;EAU POUR PRÉPARATIONS INJECTABLES
 comprimé et solution(s) et granules et poudre et pommade;1;CHLOROFORME POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;1;PHOSPHATE DE SONIDÉGIB
comprimé pelliculé sécable;1;CHLORHYDRATE DE MIANSÉRINE
solution injectable;1;FUROSÉMIDE
film orodispersible;1;CITRATE DE SILDÉNAFIL
solution buvable;1;LAMIVUDINE
granulés pour suspension buvable;1;ACIDE-D-(MÉTHOXY-6 ALPHA-MÉTHYL NAPHTALÈNEACÉTIQUE-2)
collyre pour solution;1;LODOXAMIDE TROMÉTAMOL
comprimé sécable;1;THIOCOLCHICOSIDE
comprimé sécable;1;FUMARATE DE BISOPROLOL
solution pour perfusion;1;FLUCONAZOLE
granules et  solution en gouttes en gouttes;1;INFLUENZINUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé sécable;1;LORAZÉPAM
granules et  solution en gouttes en gouttes;1;PULSATILLA POUR PRÉPARATIONS HOMÉOPATHIQUES
gélule;1;MÉSILATE DE LENVATINIB
gélule;1;DANTROLÈNE SODIQUE
crème;2;ACÉTONIDE DE TRIAMCINOLONE;NITRATE D'ÉCONAZOLE
comprimé pelliculé sécable;1;CHLORHYDRATE DE LERCANIDIPINE
comprimé;2;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ;PARACÉTAMOL
comprimé sécable;1;SULINDAC
comprimé sécable;1;MERCAPTOPURINE
solution buvable;3;ARGENT (GLUCONATE D');CUIVRE (GLUCONATE DE);OR COLLOÏDAL
comprimé;1;CHLORHYDRATE DE TRAMADOL
 comprimé et solution(s) et granules et poudre et pommade;1;CYCLAMEN EUROPAEUM POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;1;CHLORURE DE TROSPIUM
poudre et  solvant pour suspension injectable à libération prolongée;1;LEUPRORÉLINE
solution injectable pour perfusion;1;ZINC (GLUCONATE DE)
poudre et  solvant pour solution injectable ou pour perfusion;2;FACTEUR VIII DE COAGULATION HUMAIN ;FACTEUR WILLEBRAND DE COAGULATION HUMAIN
comprimé sécable;1;TARTRATE DE MÉTOPROLOL
poudre et  solvant pour suspension injectable;1;VIRUS DE LA FIÈVRE JAUNE, SOUCHE 17D-204 (VIVANT, ATTÉNUÉ) 
sirop;1;POTASSIUM (GLUCONATE DE)
comprimé;1;CHLORHYDRATE D'ALIZAPRIDE
comprimé gastro-résistant(e);1;ÉSOMÉPRAZOLE MAGNÉSIQUE
poudre pour suspension implantable;1;EPTOTERMINE ALFA 
gel pour usage dentaire;1;CHLORHYDRATE DE MINOCYCLINE
collyre;4;ACIDE GLUTAMIQUE;CHLORHYDRATE DE PYRIDOXINE;MAGNÉSIUM (ASPARTATE DE) ET DE POTASSIUM;GLYCINE
solution à diluer pour perfusion;1;TARTRATE DE NORADRÉNALINE
comprimé pelliculé sécable;1;NAPROXÈNE SODIQUE
 comprimé et solution(s) et granules et poudre et pommade;1;CARBO VEGETABILIS POUR PRÉPARATIONS HOMÉOPATHIQUES
solution injectable;1;CHLORHYDRATE D'HYDROXYZINE
solution pour application;1;HEXAMIDINE (DIISÉTIONATE D')
 comprimé et solution(s) et granules et poudre et pommade;1;BOVISTA GIGANTEA POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre et  solvant pour solution injectable;1;PHÉNOBARBITAL SODIQUE
comprimé pelliculé;3;ACÉTYLSALICYLIQUE (ACIDE);CAFÉINE;PARACÉTAMOL
solution injectable;1;SULFATE DE VINCRISTINE
solution buvable;1;HEPTAMINOL (CHLORHYDRATE D')
solution injectable;1;DÉCANOATE DE FLUPHÉNAZINE
granules et  solution en gouttes en gouttes;1;ANACARDIUM ORIENTALE POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;ROSMARINUS OFFICINALIS POUR PREPARATIONS HOMEOPATHIQUES
solution buvable;1;MACROGOL 4000
gel;1;CARBOMÈRE 940
solution buvable;1;MORPHINE (SULFATE DE)
comprimé à croquer;8;VALERIANA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES;NYMPHAEA LUTEA POUR PRÉPARATIONS HOMÉOPATHIQUES;AMBRA GRISEA POUR PRÉPARATIONS HOMÉOPATHIQUES;GELSÉMIUM POUR PRÉPARATIONS HOMÉOPATHIQUES;PHOSPHORICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES;SELENIUM METALLICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;LYCOPODIUM CLAVATUM POUR PRÉPARATIONS HOMÉOPATHIQUES;AGNUS CASTUS POUR PRÉPARATIONS HOMÉOPATHIQUES
poudre pour solution buvable;1;PARACÉTAMOL
 comprimé et solution(s) et granules et poudre et pommade;1;ANAGALLIS ARVENSIS POUR PRÉPARATIONS HOMÉOPATHIQUES
gel;1;ADAPALÈNE
solution injectable pour perfusion;18;LEUCINE;ISOLEUCINE;SÉRINE;TRYPTOPHANE L;PROLINE;MÉTHIONINE;CYSTÉINE;VALINE;ACIDE GLUTAMIQUE;L-LYSINE;THRÉONINE;ASPARTIQUE (ACIDE);ARGININE;ALANINE;TYROSINE;HISTIDINE;PHÉNYLALANINE;GLYCINE
comprimé;7;NATRUM PHOSPHORICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;CURCUMA POUR PRÉPARATIONS HOMÉOPATHIQUES;NATRUM MURIATICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;NATRUM CARBONICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;SALICYLICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES;ATROPINUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES;LYCOPODIUM CLAVATUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution à diluer pour perfusion;1;CHLORHYDRATE DE TOPOTÉCANE
 crème et solution et granules et poudre;1;PANAX GINSENG DÉCOCTÉ POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;2;SUCCINATE DE TÉNOFOVIR DISOPROXIL;EMTRICITABINE
solution pour usage dentaire;4;PHÉNOL;CRÉOSOTE OFFICINALE;EUGÉNOL;CHLORHYDRATE DE LIDOCAÏNE
solution à diluer pour perfusion;1;CISPLATINE
solution pour administration intravésicale;1;SODIUM (IOXITALAMATE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;CADMIUM SULFURICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
 comprimé et solution(s) et granules et poudre et pommade;1;MERCURIUS CORROSIVUS POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé;1;ACARBOSE
solution buvable;1;GLUTAMATE D'ARGININE
comprimé pelliculé sécable;1;CHLORHYDRATE DE CLOMIPRAMINE
crème;1;PROMÉTHAZINE
granulés pour suspension buvable;1;CÉFUROXIME AXÉTIL
comprimé pelliculé sécable;1;CARVÉDILOL
solution buvable;1;DESLORATADINE
solution buvable;1;FUROSÉMIDE
solution pour application;2;SULFATE DE CUIVRE ANHYDRE;SULFATE DE ZINC
comprimé pelliculé;2;CYSTINE;CHLORHYDRATE DE PYRIDOXINE
pommade;1;PROPIONATE DE FLUTICASONE
solution injectable;1;IMMUNOGLOBULINE HUMAINE DE L'HÉPATITE B 
solution à diluer pour perfusion;1;ARGATROBAN MONOHYDRATÉ
solution injectable ou pour perfusion;1;CALCITONINE DE SAUMON
granules et  solution en gouttes en gouttes;1;LAUROCERASUS POUR PREPARATIONS HOMEOPATHIQUES
poudre pour solution injectable ou pour perfusion;1;CEFTAZIDIME PENTAHYDRATÉE
suppositoire effervescent(e);2;POTASSIUM (TARTRATE ACIDE DE);BICARBONATE DE SODIUM
comprimé pelliculé;3;PÉRINDOPRIL ARGININE;ATORVASTATINE CALCIQUE TRIHYDRATÉE;BÉSILATE D'AMLODIPINE
comprimé;2;PRAVASTATINE SODIQUE;ACÉTYLSALICYLIQUE (ACIDE)
poudre pour solution;1;AMINOSALICYLATE DE SODIUM DIHYDRATÉ
gélule à libération prolongée;1;FUROSÉMIDE
solution injectable;1;CHLORHYDRATE D'ALIZAPRIDE
solution à diluer pour perfusion;1;OCRÉLIZUMAB 
matrice pour colle;2;THROMBINE HUMAINE ;FIBRINOGÈNE HUMAIN 
comprimé à croquer;1;ATORVASTATINE CALCIQUE TRIHYDRATÉE
solution injectable;1;INTERFÉRON ALFA-2A 
gélule;1;REINE DES PRÉS (SOMMITÉ FLEURIE DE) (EXTRAIT SEC DE)
capsule molle;2;CHLORHYDRATE DE PSEUDOÉPHÉDRINE;IBUPROFÈNE
capsule;3;NYSTATINE;SULFATE DE NÉOMYCINE;SULFATE DE POLYMYXINE B
solution à diluer pour perfusion;1;LARONIDASE 
pommade;2;DIOXYDE DE TITANE;OXYDE DE ZINC
comprimé à libération prolongée;2;LÉVODOPA;CARBIDOPA MONOHYDRATÉE
gel;1;ACIDE AZÉLAÏQUE
solution injectable;1;TÉMOPORFINE
comprimé pelliculé sécable;1;SUCCINATE DE SUMATRIPTAN
comprimé;1;DIOSMINE
comprimé orodispersible;1;CHLORHYDRATE D'OXYCODONE
comprimé pelliculé;1;CAPÉCITABINE
solution buvable en gouttes;6;POLYPODE, FEUILLE, POUR PRÉPARATIONS HOMÉOPATHIQUES;SAULE JAUNE, FEUILLE, POUR PRÉPARATIONS HOMÉOPATHIQUES;ASPIDIUM FILIX MAS POUR PRÉPARATIONS HOMÉOPATHIQUES;SAULE DES VANNIERS, FEUILLE, POUR PRÉPARATIONS HOMÉOPATHIQUES;SCOLOPENDRE OFFICINAL POUR PRÉPARATIONS HOMÉOPATHIQUES;SALIX ALBA POUR PRÉPARATIONS HOMÉOPATHIQUES
microgranule en comprimé;1;DOXYCYCLINE MONOHYDRATÉE
 comprimé et solution(s) et granules et poudre et pommade;1;CALENDULA OFFICINALIS POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé pelliculé;1;GABAPENTINE
lyophilisat et  solution pour usage parentéral;1;MÉTHYLPREDNISOLONE (HÉMISUCCINATE DE)
suspension buvable;1;CARBAMAZÉPINE
pommade;2;SULFATE DE NÉOMYCINE;SULFATE DE POLYMYXINE B
poudre pour solution buvable;1;CITRATE DE BÉTAÏNE ANHYDRE
poudre pour inhalation en gélule;1;INDACATÉROL (MALÉATE D')
poudre et  solvant pour solution injectable;1;CEFTRIAXONE SODIQUE ANHYDRE
solution injectable;1;EAU POUR PRÉPARATIONS INJECTABLES
collyre en solution;1;CHLORHYDRATE DE LÉVOBUNOLOL
granulés pour sirop;2;ACÉTYL SULFAFURAZOL;ÉRYTHROMYCINE (ÉTHYLSUCCINATE D')
solution injectable;1;TRIHEXYPHÉNIDYLE (CHLORHYDRATE DE)
poudre et  solvant pour solution injectable ou pour perfusion;2;CLAVULANATE DE POTASSIUM;AMOXICILLINE SODIQUE
dispositif;1;NICOTINE
comprimé à libération prolongée;1;MÉSILATE DE DOXAZOSINE
poudre pour solution à diluer pour perfusion;1;PHOSPHATE DE TÉDIZOLID
comprimé;1;CARBONATE DE CALCIUM
emplâtre médicamenteux(se);2;HÉPARINE SODIQUE;ÉPOLAMINE DE DICLOFÉNAC
suspension buvable;1;HYDROTALCITE
poudre pour solution à diluer pour perfusion;1;TRASTUZUMAB EMTANSINE 
comprimé pelliculé;1;CHLORHYDRATE D'ONDANSÉTRON DIHYDRATÉ
gélule;1;MARRONNIER D'INDE (ECORCE DE) (POUDRE DE)
 comprimé et solution(s) et granules et poudre et pommade;1;AURUM MURIATICUM POUR PRÉPARATIONS HOMÉOPATHIQUES
solution pour perfusion;1;MANNITOL
poudre et  solvant pour solution injectable ou pour perfusion;1;INHIBITEUR DE LA C1 ESTÉRASE HUMAIN 
comprimé à croquer;1;OXYHYDROXYDE SUCROFERRIQUE
poudre pour solution à diluer pour perfusion;1;MYCOPHÉNOLATE MOFÉTIL (CHLORHYDRATE DE)
poudre pour inhalation;1;BROMURE D'UMÉCLIDINIUM
poudre et  solvant pour solution injectable;1;TÉDUGLUTIDE 
suspension injectable;2;CHLORURE DE ZINC;TÉTRACOSACTIDE
comprimé pelliculé sécable;1;CHLORHYDRATE DE SERTRALINE
crème;3;PIMENT DE LA JAMAÏQUE (HUILE ESSENTIELLE DE);SALICYLATE DE MÉTHYLE;GIROFLE (HUILE ESSENTIELLE DE)
solution pour application;1;ARNICA MONTANA POUR PRÉPARATIONS HOMÉOPATHIQUES
comprimé sécable;1;ACARBOSE
crème;2;DIFLUCORTOLONE (VALÉRATE DE);ACIDE SALICYLIQUE
comprimé pelliculé;1;MÉSILATE D'ÉPROSARTAN
poudre et  solvant pour dispersion injectable;1;SOUFRE (HEXAFLUORURE DE)
comprimé pelliculé;3;HYDROCHLOROTHIAZIDE;BÉSILATE D'AMLODIPINE;VALSARTAN
gel pour application;2;ÉRYTHROMYCINE;TRÉTINOÏNE
comprimé enrobé;1;FENUGREC (EXTRAIT SEC DE)
comprimé gastro-résistant(e);1;MYCOPHÉNOLATE SODIQUE
poudre et  solvant pour solution injectable;1;TÉNECTÉPLASE 
solution;6;THYMOL;CINÉOLE;BENZOATE DE SODIUM;SALICYLATE DE SODIUM;BORAX;LÉVOMENTHOL
solution injectable;1;CLINDAMYCINE (PHOSPHATE DE)
comprimé pelliculé sécable;1;PÉRINDOPRIL ARGININE
poudre pour solution buvable;5;CHLORURE DE SODIUM;CHLORURE DE POTASSIUM;SULFATE DE SODIUM ANHYDRE;MACROGOL 4000;BICARBONATE DE SODIUM
solution pour pulvérisation;1;CITRATE DE FENTANYL
solution pour application;1;NITRATE D'ÉCONAZOLE
poudre pour solution injectable;1;MÉTHYLPREDNISOLONE (HÉMISUCCINATE DE)
poudre pour suspension buvable;1;RITONAVIR
granules et  poudre et  solution en gouttes en gouttes;1;CALCAREA IODATA POUR PRÉPARATIONS HOMÉOPATHIQUES
lotion;1;ÉRYTHROMYCINE
solution injectable;1;OEILLETTE (HUILE D') (ESTERS ÉTHYLIQUES DES ACIDES GRAS IODÉS DE L')
