B01BC7C8D59A80E648681AE1ABF989736E9F8C9E;comprimé pelliculé;2;OLMÉSARTAN MÉDOXOMIL;HYDROCHLOROTHIAZIDE;ALTEISDUO 20 mg/12,5 mg, comprimé pelliculé
86F16C2978E7CA45CD464EC1FF0298955B60FC09;comprimé;1;NÉVIRAPINE ANHYDRE;NEVIRAPINE MYLAN 200 mg, comprimé
0FCF9ACB3CE639B9CB1065B8672FA2537FDA46C9;comprimé enrobé;3;ARTICHAUT (FEUILLE D') (EXTRAIT SEC DE);PYROLE OMBELLÉE (PARTIE AÉRIENNE DE) (EXTRAIT SEC DE);APHLOÏA (FEUILLE D') (EXTRAIT SEC DE);CANOL, comprimé enrobé
D97258A15418CC5EB0F3A6A235A6E224EFF19223;suspension injectable;3;ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE, SOUCHE A/HONG KONG/4801/2014 (H3N2) ;ANTIGÈNES DE SURFACE DE VIRUS DE LA GRIPPE, SOUCHE B/BRISBANE/60/2008 - SOUCHE A;ANTIGÈNES DE SURFACE DU VIRUS DE LA GRIPPE, SOUCHE A/MICHIGAN/45/2015 (H1N1)PDM0;AGRIPPAL, suspension injectable en seringue préremplie. Vaccin grippal inactivé (antigènes de surface)
1D79471B6E576A52B445732451B488BCD0E45655;comprimé pelliculé à libération prolongée;1;CHLORHYDRATE DE TRAMADOL;TRAMADOL CRISTERS LP 100 mg, comprimé pelliculé à libération prolongée
ACC7E77260DF1936B38208FC5B9A46DF96F880FB;gélule;1;TÉMOZOLOMIDE;TEMOZOLOMIDE SUN 100 mg, gélule
27FD5B3DB2A9901044F864612E3D571F6E6CCE2B;comprimé pelliculé sécable;1;RISPÉRIDONE;RISPERIDONE MYLAN PHARMA 1 mg, comprimé pelliculé sécable
C134B7EEC9E67F8D9C68B1805213FF9EB48CD164;comprimé orodispersible;1;ZOLMITRIPTAN;ZOLMITRIPTAN EVOLUGEN 2,5 mg, comprimé orodispersible
2EDB51BA6480B737698A9A46F43B7A83CA9AAEB0;comprimé pelliculé;1;LINÉZOLIDE;LINEZOLIDE ARROW 600 mg, comprimé pelliculé
FEB0B18D0D084F31726E79EBA54B644C9F2602BF;dispositif;1;ESTRADIOL;DERMESTRIL 50 microgrammes/24 heures, dispositif transdermique
F51F7384C10246390D415D5232C37FFD751564D3;comprimé pelliculé sécable;1;AMISULPRIDE;AMISULPRIDE CRISTERS 400 mg, comprimé pelliculé sécable
B3686FA26DC91169BC03C8C3F75D46FEC3D42ACC;comprimé;1;ACÉTYLSALICYLIQUE (ACIDE);ASPRO 320 mg, comprimé
0F97057BB7F4003E6C0FCAC6B304FE5A617F602D;pastille;1;CHLORHYDRATE D'AMBROXOL;LYSOPAÏNE MAUX DE GORGE AMBROXOL CITRON 20 mg SANS SUCRE, pastille édulcorée au sorbitol et au sucralose
6A0254EE673A129618AF285920C639B5533C3518;poudre pour solution pour perfusion;1;CLARITHROMYCINE;ZECLAR 0,5 g, poudre pour solution pour perfusion
C330036E91BF6B1E811F66E2EC34925DA0F41DCB;comprimé quadrisécable;1;CHLORHYDRATE DE NÉBIVOLOL;NEBIVOLOL ZYDUS 5 mg, comprimé quadrisécable;1615D5314D3BD0331DE2BEFD0DC0437D762BCD3C
A75EEC66AF8645FEFFB3AA834D9A1679F8E9C6D5;poudre pour solution injectable;1;SULÉSOMAB ;LEUKOSCAN 0,31 mg, poudre pour solution injectable
055EB00DDC9C899588C91AFF7DD85D638747AC41;comprimé pelliculé;1;MYCOPHÉNOLATE MOFÉTIL;MYCOPHENOLATE MOFETIL SANDOZ 500 mg, comprimé pelliculé
F5B0D53FF1EC9075B004FB8AE71A5CA21E733AE0;comprimé;1;OLANZAPINE;OLANZAPINE RATIOPHARM 5 mg, comprimé
412E3688BDC72DF1C55332C724791E2CD3C5853F;comprimé;1;ACICLOVIR;ACICLOVIR CRISTERS 800 mg, comprimé
FA10ADD7E201C280BCB695B79AACA339FC19A593;sirop;2;PHOLCODINE;ÉRYSIMUM (SOMMITÉ FLEURIE D') (EXTRAIT FLUIDE DE);POLERY ENFANTS, sirop
5D92FDB8F9570C7221411AE6898FEFB7D09ABAA8;compresse imprégné(e);1;POVIDONE IODÉE;BETADINE 350 mg, compresse imprégnée
22582331ED1421D4409BE424A2D468F09FEC3D0C;solution et  solution pour dialyse péritonéale;5;CHLORURE DE CALCIUM DIHYDRATÉ;CHLORURE DE SODIUM;BICARBONATE DE SODIUM;CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ;GLUCOSE MONOHYDRATÉ;BICAVERA 2,3 % GLUCOSE, 1,75 mmol/l calcium, solution pour dialyse péritonéale
A82B9F623C0570C301C98F1AC281F1BCEAB19741;comprimé pelliculé;1;ACTEE A GRAPPES (EXTRAIT D');CIMIPAX 6,5 mg, comprimé pelliculé
C73F7BBA1934DF899DEA001CFE0DD0796D36847C;poudre pour solution à diluer pour perfusion;1;CHLORHYDRATE DE DALBAVANCINE;XYDALBA 500 mg, poudre pour solution à diluer pour perfusion;D1A02C2788D742D43AFB72BCE73D07289B9B3167
860A1C4E2757CB2A46D922869B662164CFD85C1B;solution pour inhalation par fumigation;6;BAUME DU PÉROU;BENJOIN (TEINTURE DE);LÉVOMENTHOL;THYM (HUILE ESSENTIELLE DE);LAVANDE (ESSENCE DE);EUCALYPTUS (TEINTURE D');DOLIRHUME AUX HUILES ESSENTIELLES, solution pour inhalation par fumigation
3767F25DCF4FD480D1E4182341F4FBC44DE343B3;comprimé effervescent(e);1;CITRATE DE BÉTAÏNE ANHYDRE;CITRATE DE BETAINE MYLAN 1,89 g, comprimé effervescent
6E98E3B07BFD2FAE485DD60EAA3F0CAA4B41DF42;gélule gastro-résistant(e);1;OMÉPRAZOLE;OMEPRAZOLE GERDA 20 mg, gélule gastro-résistante
EBF0818166B588ED0597751285252E6850034A34;capsule molle;1;CICLOSPORINE;SANDIMMUN 25 mg, capsule molle
14BEA1CE066EBEA653D2B68B5ACA3D0537F4EB95;comprimé;2;PÉRINDOPRIL TERT-BUTYLAMINE;INDAPAMIDE;PERINDOPRIL/INDAPAMIDE ZYDUS 4 mg/1,25 mg, comprimé
A09E763DDD628DE11A4A45F21FAD04D1A31E4D97;comprimé pelliculé sécable;1;CHLORHYDRATE DE MIANSÉRINE;MIANSERINE SANDOZ 30 mg, comprimé pelliculé sécable
37D940CCD312EA25CA4FD91787527C8CF20B0C98;solution injectable;1;BÉSILATE D'ATRACURIUM;ATRACURIUM HOSPIRA 10 mg/ml, solution injectable;05D37495C88ABAC9566A97EDC60B076731292F20
6D4C1C9B9EB88E3C8FEC8C5CED79378074975902;suspension injectable;3;VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, SOUCHE A/HONG KONG/4801/2014 (H3N2) - SO;VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, B/BRISBANE/60/2008 - SOUCHE ANALOGUE (B/;VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, SOUCHE A/CALIFORNIA/7/2009 (H1N1) PDM09 ;FLUARIX, suspension injectable en seringue préremplie. Vaccin grippal inactivé à virion fragmenté
8C57DCDC31DA8512837E68027B8408E9FE31C36B;solution pour injection;1;CHROME [51CR] (ÉDÉTATE DE);EDETATE DE CHROME (51Cr) GE HEALTHCARE 3,7 MBq/mL, solution injectable
C56678BA82A66DF3017846510DC457E89C5503C5;comprimé pelliculé sécable;1;CHLORHYDRATE DE CIPROFLOXACINE;CIPROFLOXACINE BIOGARAN 500 mg, comprimé pelliculé sécable;77EEBE08087F14F5E0E1B2D18C5C0E1E5D1C4181
CBD26C9638C0A7D47ED855AE5A9A5961559A944B; comprimé et solution(s) et granules et poudre et pommade;1;COFFEA TOSTA POUR PRÉPARATIONS HOMÉOPATHIQUES;COFFEA TOSTA BOIRON, dégré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
96D5EF5E4EB9DD032725B2FE1E1B8286E4CA6068;comprimé pelliculé sécable;1;DICHLORHYDRATE DE CÉTIRIZINE;CETIRIZINE ZYDUS 10 mg, comprimé pelliculé sécable
CC4C207D4CFC5D5785B0233ED7F8DC5B65EE4548;comprimé;1;ACICLOVIR;ACICLOVIR MYLAN 800 mg, comprimé
64BC8DB4A4B95BC7B5FFF10B3DAF145C286B4DF9;comprimé pelliculé sécable;1;BÉTAXOLOL (CHLORHYDRATE DE);BETAXOLOL BIOGARAN 20 mg, comprimé pelliculé sécable
221C40A53190B7C71BA9B730C95492D644C62D72;film orodispersible;1;CITRATE DE SILDÉNAFIL;XYBILUN 100 mg, film orodispersible;6F8AAB342324FD508DAFB85FAD6E52556D1BBD98
81BD1C6FD692D5CF6364EE4E94BBE3F514807FAF;solution injectable;1;BÉSILATE D'ATRACURIUM;TRACRIUM 250 mg/25 ml, solution injectable
61C9CAA8683B4EA2C12C9E89F2B7D366F1086A76;comprimé pelliculé sécable;1;FUMARATE DE BISOPROLOL;CARDENSIEL 10 mg, comprimé pelliculé sécable
4AB5FBA03D67FDBE6BE67E89DA8E03E18BE10873;comprimé;2;PARACÉTAMOL;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ;ALGICALM 400 mg/25 mg, comprimé
705627466D0019BF30159A83C12590318C7F76D1;gélule;1;FLUVASTATINE SODIQUE;FLUVASTATINE EG 20 mg, gélule;7D1C865C29C83517E7F023D945114CD0A4923CF5
87D4AA042AC2CD6C22B893911D867CB2DC1A9943;granules et  solution en gouttes en gouttes;1;TARAXACUM DENS LEONIS POUR PRÉPARATIONS HOMÉOPATHIQUES;TARAXACUM DENS LEONIS WELEDA, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
78EB2ED73EA2D02B6238C3187B650CADBAF02043;poudre pour solution pour perfusion;2;PIPÉRACILLINE SODIQUE;TAZOBACTAM SODIQUE;PIPERACILLINE TAZOBACTAM MYLAN 2 g/0,25 g, poudre pour solution pour perfusion
07CC30950714BDF4EB99086DA87B5DD47D428A4A;ovule;1;GÉMÉPROST;CERVAGEME 1 mg, ovule
76780AAA30C3DA53A53C9714AFF5BC1CD0D86AE0;poudre et  solvant pour solution pour perfusion;1;TASONERMINE ;BEROMUN 1 mg/5 ml, poudre et solvant pour solution pour perfusion
CA9593588C71B9CA7FA99CB93A62C4E8F9AD7D7D;comprimé quadrisécable;1;CHLORHYDRATE DE NÉBIVOLOL;NEBIVOLOL ZENTIVA 5 mg, comprimé quadrisécable;F0E17CFDAB194E5F2205DBA9D6728A5C527424C2
2991B74DF937C7A9E0979558654E658461352AA4;comprimé enrobé;2;CLIDINIUM (BROMURE DE);CHLORDIAZÉPOXIDE;LIBRAX, comprimé enrobé
CEBC25111CA12E05066B2A3C08172688B656EF51; comprimé et solution(s) et granules et poudre et pommade;1;CROTON TIGLIUM POUR PRÉPARATIONS HOMÉOPATHIQUES;CROTON TIGLIUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH
868A60D917FE84EA38747245C19F31705FD7BE87;solution injectable pour perfusion;1;CHLORHYDRATE DE DOXORUBICINE;ADRIBLASTINE 10 mg/5 ml, solution injectable pour perfusion en flacon
689E57371FEE64FFD55FA7D1C0EB0BEB68783527;solution injectable;1;DIASPARTATE DE PASIRÉOTIDE;SIGNIFOR 0,9 mg, solution injectable;3DFDED4800E8293E9EFF8B52B1AA5B76A3FD7171
CD159F7D9BA151F68BEC2CC828D1A49D6188DA01;comprimé pelliculé;1;CHLORHYDRATE DE DONÉPÉZIL;ARICEPT 5 mg, comprimé pelliculé;A6C39602AEF1BA8003EC5684DF16C30CE7C5DCE0
4E3C9580B8B23B6A3FE16E18E9CB4F774C3B4874;système de diffusion;1;DINOPROSTONE;PROPESS 10 mg, système de diffusion vaginal
53718E53EBF087A9CF50BD192822BCDCAE01F94B;comprimé orodispersible;1;LANSOPRAZOLE;LANSOPRAZOLE SANDOZ 15 mg, comprimé orodispersible
EAE22E09D91304FB4180B6A3A9020044DEA6F30D;comprimé pelliculé sécable;1;CHLORHYDRATE DE LERCANIDIPINE;LERCANIDIPINE TEVA 20 mg, comprimé pelliculé sécable
ED318B3407CC3B85904346BD5C23B9B4355953EB;granulés;1;CHARBON ACTIVÉ;FORMOCARBINE 15 %, granulés
08D4139F5230573C46736082E3D8C3DEE4B22EE2;comprimé et  comprimé;5;EXTRAIT ALLERGÉNIQUE DE POLLEN DE PÂTURIN DES PRÉS;EXTRAIT ALLERGÉNIQUE DE POLLEN D'IVRAIE VIVACE;DACTYLE AGGLOMÉRÉ (EXTRAIT ALLERGÉNIQUE DE POLLEN DE);EXTRAIT ALLERGÉNIQUE DE POLLEN DE FLOUVE ODORANTE;EXTRAIT ALLERGÉNIQUE DE POLLEN DE FLÉOLE DES PRÉS;ORALAIR 100 IR & 300 IR, comprimé sublingual
F21003B9D9757BF9E713AC29D1DA0D65243D4424;comprimé;1;ÉZÉTIMIBE;EZETIMIBE EVOLUGEN 10 mg, comprimé
F1D84B65D7EAA2639CA5707C0458E4C842D718FC;poudre pour application;1;TRICLOCARBAN;CUTISAN 1 %, poudre pour application cutanée
493D89C0CF9DB26A9FE78C6E5B551DD237D53AEA;sirop;2;CARBOCISTÉINE;CHLORHYDRATE DE PROMÉTHAZINE;RHINATHIOL PROMETHAZINE, sirop
4E6DDC3BE174F4829156D4B5296885DDB3DF91A3;collyre en solution;1;TARTRATE DE BRIMONIDINE;BRIMONIDINE BIOGARAN 0,2 % (2 mg/ml), collyre en solution;ADA7DC3FE7B7A127017B1ADF12BC362821D7C0E3
3931719EF6580BF7FEFF9C9429D67A063414E5CB;gélule;1;GABAPENTINE;GABAPENTINE EVOLUGEN 400 mg, gélule
7B85DB5B12DB0FA9FD470B3C0085B7E30BF30B44;comprimé;1;ACÉTATE DE CHLORMADINONE;CHLORMADINONE SANDOZ 10 mg, comprimé
F24F879A1278D7A95C33E09C3548F791BEC58C5A;comprimé pelliculé sécable;1;OXALATE D'ESCITALOPRAM;ESCITALOPRAM ALMUS 20 mg, comprimé pelliculé sécable;8D78F12E4C38891E8035328298AE9C3699D49A81
7912C99AA895F7C0B6207086DD388153292244D5;comprimé;1;ALENDRONATE MONOSODIQUE TRIHYDRATÉ;ACIDE ALENDRONIQUE ARROW LAB 70 mg, comprimé;63EEF9D6A2E7DC625FE25217C74572FDB68FCC42
BBD44578FA7020E78E803D9B5D900C0257158A9F;comprimé pelliculé;1;CEFPODOXIME PROXÉTIL;CEFPODOXIME ALMUS 100 mg, comprimé pelliculé;53D86FC05EA51213836580E3A19AADDA36C3AA56
A5B60BA0F5B67831C07647A7F424418A8727CD87;comprimé effervescent(e);1;ACIDE ASCORBIQUE;LAROSCORBINE SANS SUCRE 1 g, comprimé effervescent
69BA15D11FBEA37A925403CB52A47B77E1A4E27C;poudre pour solution injectable;2;AMOXICILLINE SODIQUE;CLAVULANATE DE POTASSIUM;AMOXICILLINE/ACIDE CLAVULANIQUE PANPHARMA 500 mg/50 mg nourrissons et enfants, poudre pour solution injectable (I.V.)
3AA979E5E8A000FA5BEA6244F4DD7761DA7A5D82;comprimé pelliculé;2;LOSARTAN POTASSIQUE;HYDROCHLOROTHIAZIDE;LOSARTAN/HYDROCHLOROTHIAZIDE ZYDUS FRANCE 50 mg/12,5 mg, comprimé pelliculé
E95614AB469EB93D8F4B9EA86539440B2B92372D; comprimé et solution(s) et granules et poudre et pommade;1;PHYSOSTIGMA VENENOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES;PHYSOSTIGMA VENENOSUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH
116680077D2AA0AD05A2038D649ED001BDE81E7D;comprimé gastro-résistant(e);1;ÉSOMÉPRAZOLE MAGNÉSIQUE DIHYDRATÉ;ESOMEPRAZOLE EG LABO 20 mg, comprimé gastro-résistant;2D7FA3EF03C083C7E1C85C4802E59A51AAFEF979
A5D2B6965CB6B874D84EC8306AE4636E63C5033F;comprimé pelliculé;1;CHLORHYDRATE DE VALACICLOVIR MONOHYDRATÉ;VALACICLOVIR ZYDUS 500 mg, comprimé pelliculé;CE76F0C541156F3E2A2EDAC10679CA6B788EF1E0
737D827CC5A94306DD8C60D6E38608BD8133BDD4;comprimé pelliculé;1;GABAPENTINE;NEURONTIN 800 mg, comprimé pelliculé
820161179E4627F7279F98E20A519A1B0BC0C9D3;gélule;1;ITRACONAZOLE;ITRACONAZOLE TEVA 100 mg, gélule
3EB4A387DF0849C468E72E46B8020F30DC45CB4E;solution buvable;1;CARBOCISTÉINE;CARBOCISTEINE TEVA CONSEIL 2 % ENFANTS SANS SUCRE, solution buvable édulcorée à la saccharine sodique
B100C7E6A58DFF58C3F1D13223DF9248BED03556;comprimé pelliculé;3;CARBIDOPA MONOHYDRATÉE;ENTACAPONE;LÉVODOPA;LEVODOPA/CARBIDOPA/ENTACAPONE MYLAN 50 mg/12,5 mg/200 mg, comprimé pelliculé
AEEFD05FE77B71F05CA77A721F1E5727DB66D240;comprimé pelliculé;3;CARBIDOPA MONOHYDRATÉE;ENTACAPONE;LÉVODOPA;LEVODOPA/CARBIDOPA/ENTACAPONE EG 150 mg/37,5 mg/200 mg, comprimé pelliculé
8E7D54D178856872F46BD4F437BF6BADEE2BA70D;poudre et  solvant pour suspension injectable;1;BENZATHINE BENZYLPÉNICILLINE;EXTENCILLINE 600 000 UI, poudre et solvant pour suspension injectable IM
DFF82F355AE970B86E9FF415F71C7BC30BCB24BC;comprimé pelliculé sécable;2;CHLORHYDRATE DE QUINAPRIL;HYDROCHLOROTHIAZIDE;QUINAPRIL/HYDROCHLOROTHIAZIDE MYLAN 20 mg/12,5 mg, comprimé pelliculé sécable
79AC94D27FE029197D9F1645EB6015F5180055C8;comprimé pelliculé;1;PRUCALOPRIDE SUCCINATE;RESOLOR 1 mg, comprimé pelliculé;74046EAE4E8F94A40BDCAB87C8B51CAF4E4ED63C
92F57EEE35531BBFEB74C532D9695C71105BF4AB;comprimé pelliculé;1;PÉNICILLAMINE;TROLOVOL 300 mg, comprimé pelliculé
6C5883E8C968E3DAE509CA18038D6F73C1762AC4;comprimé pelliculé;2;VALSARTAN;HYDROCHLOROTHIAZIDE;VALSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 80 mg/12,5 mg, comprimé pelliculé
0FB3E71E2DC887DD6089581302A4122FDD9DE0E3; comprimé et solution(s) et granules et poudre et pommade;1;LOBELIA INFLATA POUR PRÉPARATIONS HOMÉOPATHIQUES;LOBELIA INFLATA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
F44C7CEC258314388787C4DFD35DF6C93A7C57DB;solution injectable;1;IOMÉPROL;IOMERON 150 (150 mg Iode/mL), solution injectable;11D359196B990806F2BC0F04C735BFBD6F386C70
BE5089C1BE37B9A4FF631A5AF2FD70573D70AE11;comprimé pelliculé sécable;1;DICHLORHYDRATE DE CÉTIRIZINE;VIRLIX 10 mg, comprimé pelliculé sécable
07FE3A5AEF0EBFDE5702A1BD297169AA638FE728;comprimé sécable;1;CANDÉSARTAN CILEXÉTIL;CANDESARTAN TEVA SANTE 8 mg, comprimé sécable
CBDA481E7373EEBACCE8F804C7925D0011334B58;solution injectable;1;CHLORHYDRATE DE LIDOCAÏNE;MESOCAINE 50 mg/5 ml, solution injectable
A89F3FD4AB6CFD8EC93A78F44895BA66828BC823;comprimé à sucer;3;ANTIMONIUM CRUDUM POUR PRÉPARATIONS HOMÉOPATHIQUES;NITRICUM ACIDUM POUR PRÉPARATIONS HOMÉOPATHIQUES;THUYA OCCIDENTALIS POUR PRÉPARATIONS HOMÉOPATHIQUES;VERRULIA, comprimé à sucer
F277F5E26D248E030FEE6BF4370895345E728F9D;solution injectable;1;FOLLITROPINE ALFA ;BEMFOLA 450 UI/0,75 ml, solution injectable en stylo prérempli
4695597ED87AC1E5150A83BD8F0ADC63A991EB75;comprimé;2;HYDROCHLOROTHIAZIDE;CANDÉSARTAN CILEXÉTIL;CANDESARTAN/HYDROCHLOROTHIAZIDE ZENTIVA 16 mg/12,5 mg, comprimé
68F0517739E557256CC66E5EE9AAA2F811F7192B;collyre en solution;1;TARTRATE DE BRIMONIDINE;BRIMONIDINE CHAUVIN 2 mg/ml, collyre en solution;89B2D37072EF5B139224C8B319446170A784567E
AD12D1D24408AC8F0D850FFBDFC10BBFB656EDE9;solution pour inhalation;2;DIPROPIONATE DE BÉCLOMÉTASONE;FUMARATE DE FORMOTÉROL DIHYDRATÉ;INNOVAIR 200/6 microgrammes/dose, solution pour inhalation en flacon pressurisé
41CFE089CBBFC60401B9DBBDAE0D9C133FF9EE20;granulés pour suspension buvable;1;ACIDE-D-(MÉTHOXY-6 ALPHA-MÉTHYL NAPHTALÈNEACÉTIQUE-2);APRANAX 250 mg, granulés pour suspension buvable en sachet
D13CEC9C7B3B514B1677A3512C691940CF7A4BDF;comprimé pelliculé à libération prolongée;1;CHLORHYDRATE DE ROPINIROLE;ROPINIROLE SANDOZ LP 4 mg, comprimé pelliculé à libération prolongée;D467BB806B2B8B2741E1C34DB071A095DFD4D6D6
97A5EF457D7C2E1D7FDF36C08D6E3E14F3C761F2;comprimé pelliculé;1;TÉRIFLUNOMIDE;AUBAGIO 14 mg, comprimé pelliculé
96335CE70706FDD88BB171C4B02F157E0F0EF912;gomme à mâcher médicamenteux(se);1;NICOTINE (RÉSINATE DE);NICOTINE EG FRUIT 4 mg SANS SUCRE, gomme à mâcher médicamenteuse édulcorée à l'acésulfame potassique et à la saccharine;9FE9871396E551258DEC7FD113F8B964330A1E1F
4FADFF2CE0FD318242FBA7D2F7F70058EDC42DB8;comprimé sécable;2;LÉVOTHYROXINE SODIQUE;LIOTHYRONINE SODIQUE;EUTHYRAL, comprimé sécable
FF836A8DFE63C0F68FE823B6471E0006298FD4F9;poudre pour solution à diluer pour perfusion;1;SILTUXIMAB ;SYLVANT 100 mg, poudre pour solution à diluer pour perfusion
7DADA453A93539891AFE68509E55170822CFAD4E; comprimé et solution(s) et granules et poudre et pommade;1;SENEGA POUR PRÉPARATIONS HOMÉOPATHIQUES;SENEGA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH
F4E55876BD83A3E173B9A6CF02F7ED44520BB773;solution injectable;1;ÉMICIZUMAB ;HEMLIBRA 30 mg/mL, solution injectable
A0EE8845670B3849B60A41F30D11B6C5AEC2064E; comprimé et solution(s) et granules et poudre et pommade;1;KALIUM ARSENICOSUM POUR PRÉPARATIONS HOMÉOPATHIQUES;KALIUM ARSENICOSUM BOIRON, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH
C383C3BA6CA922B4060C510D57C1CC1B962AC2EE;comprimé pelliculé sécable;1;SPIRONOLACTONE;SPIRONOLACTONE RATIOPHARM 25 mg, comprimé pelliculé sécable
23E164DAA75D677DF3CE178A39FD83F4F9E04C79;comprimé à croquer;1;MONTÉLUKAST SODIQUE;MONTELUKAST ZENTIVA LAB 5 mg, comprimé à croquer;6344E878706644378096D1F0FAE05A6486D99185
50668A729166AC79EC8E22B9076BCC1814337460;lyophilisat;1;DESMOPRESSINE (ACÉTATE DE) TRIHYDRATÉ;MINIRINMELT 120 microgrammes, lyophilisat oral;CDD1527308906D1A2147EE286A20BAAFD9A339FF
90633C60934EF70C86849918178CDA2859638332;comprimé pelliculé;1;MOXONIDINE;MOXONIDINE MYLAN 0,4 mg, comprimé pelliculé
4C80E5B8A52665B2B0A9A5444A8986702455F50C;poudre pour solution à diluer pour perfusion;1;INFLIXIMAB ;REMSIMA 100 mg, poudre pour solution à diluer pour solution pour perfusion
4A0E28594870B988CD39DE4DCABC275DC8C64924;comprimé pelliculé;1;PHOSPHATE DE SITAGLIPTINE MONOHYDRATÉ;JANUVIA 100 mg, comprimé pelliculé;9860CB683B41200318B1C0ED3AF2EA358835C475
B8430E7759281F0EF0A9BCF008F3A7A82EC09DF9;comprimé;1;ÉVÉROLIMUS;CERTICAN 0,5 mg, comprimé
2E7422EC321A2A2607252F1F31C5BD65661167DE;comprimé;1;PARACÉTAMOL;PARACETAMOL ALMUS 1 g, comprimé
6722488297A1A77162747604649AE22FFD73222A;comprimé pelliculé;2;MÉTRONIDAZOLE;SPIRAMYCINE;SPIRAMYCINE METRONIDAZOLE MYLAN 1,5 M.U.I./250 mg, comprimé pelliculé
AAF287F9FD56B2FC19A08D7B5B34F1633DEDEB8E;poudre et  solvant pour solution injectable;1;ALPROSTADIL;EDEX 20 microgrammes/1 ml, poudre et solvant pour solution injectable (voie intracaverneuse) en cartouche bicompartiment
E8424B90A2C986F947F88742F1885B163E56517F;comprimé pelliculé;1;ZOLMITRIPTAN;ZOMIG 2,5 mg, comprimé pelliculé
B6C8B1B62D04F42211538F9DFE2D5A7FAA0F2FD7;crème;1;FUSIDIQUE (ACIDE);ACIDE FUSIDIQUE SANDOZ 2 %, crème
44139DFD19B11DA344BD74E1F6AD46A431404733;comprimé pelliculé;1;PÉRAMPANEL;FYCOMPA 8 mg, comprimé pelliculé
7848412A2D6016948CB88FA074B304E276FC1A64;comprimé;1;SULPIRIDE;SYNEDIL FORT 200 mg, comprimé
CC3F183CB8BC9B14DE9C6EE594E64C6C709F5352;solution injectable;1;INSULINE GLARGINE ;LANTUS 100 Unités/ml, solution injectable en flacon
F5B367AACED0EFC4B7FACD8BADC2ECF824F15CCF;gélule;1;CHLORHYDRATE DE SERTRALINE;ZOLOFT 50 mg, gélule;49F8A59F06CE38E6CD07021F5DC383AF12CF7228
1FB2A389EBC9A07E810CF6C0D9B83DBAC0B9509D;comprimé sécable;1;DIOSMINE;MEDIVEINE 600 mg, comprimé sécable
4DE7D5670F90A18836440509F1194A89AD5BFFF5;dispositif;1;NICOTINE;NICOPATCH 14 mg/24 h, dispositif transdermique
40E0FAF7CBAA1D5B58BD136DE138FE150DB99D82;solution injectable;1;NADROPARINE CALCIQUE ;FRAXIPARINE 1 900 U.I. Axa/0,2 ml, solution injectable (S.C.) en seringue pré-remplie
0FDCCECD7777CE80DE45A5AF238850BB3FF0A2EF; comprimé et solution(s) et granules et poudre et pommade;1;MERCURIUS VIVUS POUR PRÉPARATIONS HOMÉOPATHIQUES;MERCURIUS VIVUS LEHNING, degré de dilution compris entre 3CH et 30CH ou entre 6DH et 60DH
AB2F137DB73E3327DF8C18CD184BDBDFABFE6569;comprimé;2;PARACÉTAMOL;CODÉINE (PHOSPHATE DE) HÉMIHYDRATÉ;KLIPAL CODEINE 300 mg/25 mg, comprimé
1B9A4C9E5F9FD6E92015854421B1F32832CFE860;comprimé gastro-résistant(e);1;RABÉPRAZOLE SODIQUE;RABEPRAZOLE ISOMED 10 mg, comprimé gastro-résistant
CB85701DAB1567D986997EF568A7803060F7DF35;comprimé pelliculé;1;MELPHALAN;ALKERAN 2 mg, comprimé pelliculé
9B30DBFB9ED6F226968A41982B14272A03929FDD;poudre et  solvant pour suspension injectable;1;ACÉTATE D'OCTRÉOTIDE;SANDOSTATINE L.P. 10 mg, poudre et solvant pour suspension injectable;8784CB2EDE87FA70DEB5DC8053AED71F0887B8D2
33DBA9135DC64889458F0939548DD4C5A4035B7D;emplâtre médicamenteux(se);2;ÉPOLAMINE DE DICLOFÉNAC;HÉPARINE SODIQUE;FLECTOR TISSUGEL HEPARINE 1 g/40 000 UI pour 100 g, emplâtre médicamenteux
67BC207F379F1C426FB72CFAFC9BF90B2EFA186F;comprimé pelliculé;1;ATORVASTATINE CALCIQUE;ATORVASTATINE ALMUS 80 mg, comprimé pelliculé;7168BA5E56B284F2DC9CB673903ADB8E82A51F82
34EC87E026119D2C1D81CD8C8024248CC7A86135;poudre pour solution injectable;1;KÉTOPROFÈNE;PROFENID 100 mg, poudre pour solution injectable (I.V.) en flacon
